firm_id,date,expo_topic_semiconductors,expo_topic_cloud,expo_topic_software,expo_topic_hardware,expo_topic_advertising,expo_topic_social,expo_topic_ecommerce,expo_topic_data,expo_topic_auto
SAP,2018-12,0.10296,0.118835,0.121815,0.108459,0.105894,0.09959,0.118918,0.109327,0.114201
SAP,2019-03,0.10296,0.118835,0.121815,0.108459,0.105894,0.09959,0.118918,0.109327,0.114201
SAP,2019-06,0.10296,0.118835,0.121815,0.108459,0.105894,0.09959,0.118918,0.109327,0.114201
SAP,2019-09,0.10296,0.118835,0.121815,0.108459,0.105894,0.09959,0.118918,0.109327,0.114201
SAP,2019-12,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2020-03,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2020-06,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2020-09,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2020-12,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2021-03,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2021-06,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2021-09,0.095511,0.114604,0.119798,0.102295,0.107836,0.109348,0.125643,0.112529,0.112436
SAP,2021-12,0.108268,0.116957,0.125675,0.111935,0.105006,0.100732,0.110904,0.114171,0.106352
SAP,2022-03,0.108268,0.116957,0.125675,0.111935,0.105006,0.100732,0.110904,0.114171,0.106352
SAP,2022-06,0.108268,0.116957,0.125675,0.111935,0.105006,0.100732,0.110904,0.114171,0.106352
SAP,2022-09,0.108268,0.116957,0.125675,0.111935,0.105006,0.100732,0.110904,0.114171,0.106352
SAP,2022-12,0.106387,0.115906,0.12641,0.110191,0.106216,0.10157,0.111516,0.11468,0.107123
SAP,2023-03,0.106387,0.115906,0.12641,0.110191,0.106216,0.10157,0.111516,0.11468,0.107123
SAP,2023-06,0.106387,0.115906,0.12641,0.110191,0.106216,0.10157,0.111516,0.11468,0.107123
SAP,2023-09,0.106387,0.115906,0.12641,0.110191,0.106216,0.10157,0.111516,0.11468,0.107123
SAP,2023-12,0.108142,0.117489,0.121579,0.112044,0.103402,0.103456,0.113811,0.113773,0.106303
SAP,2024-03,0.108142,0.117489,0.121579,0.112044,0.103402,0.103456,0.113811,0.113773,0.106303
SAP,2024-06,0.108142,0.117489,0.121579,0.112044,0.103402,0.103456,0.113811,0.113773,0.106303
SAP,2024-09,0.108142,0.117489,0.121579,0.112044,0.103402,0.103456,0.113811,0.113773,0.106303
SAP,2024-12,0.106472,0.113955,0.124205,0.109823,0.104291,0.099368,0.117067,0.114928,0.109891
SAP,2025-03,0.106472,0.113955,0.124205,0.109823,0.104291,0.099368,0.117067,0.114928,0.109891
SAP,2025-06,0.106472,0.113955,0.124205,0.109823,0.104291,0.099368,0.117067,0.114928,0.109891
SAP,2025-09,0.106472,0.113955,0.124205,0.109823,0.104291,0.099368,0.117067,0.114928,0.109891
SAP,2025-12,0.110558,0.117409,0.120923,0.113985,0.100035,0.099912,0.115214,0.115249,0.106716
STX,2013-09,0.110502,0.109554,0.114992,0.118538,0.111567,0.094032,0.116113,0.115828,0.108874
STX,2013-12,0.109272,0.111064,0.11255,0.120247,0.110143,0.095126,0.117288,0.115459,0.10885
STX,2014-03,0.108193,0.109108,0.114864,0.119677,0.110492,0.096273,0.115775,0.115795,0.109823
STX,2014-06,0.109266,0.112242,0.117392,0.121315,0.110739,0.091758,0.115218,0.114922,0.107149
STX,2014-09,0.109266,0.112242,0.117392,0.121315,0.110739,0.091758,0.115218,0.114922,0.107149
STX,2014-12,0.111052,0.109403,0.115616,0.11777,0.111122,0.093864,0.11722,0.115198,0.108754
STX,2015-03,0.109025,0.111405,0.113121,0.119357,0.110024,0.094632,0.118251,0.115346,0.108839
STX,2015-06,0.107823,0.109022,0.115159,0.118588,0.110924,0.096684,0.115296,0.115319,0.111185
STX,2015-09,0.114555,0.114617,0.112906,0.122259,0.109093,0.089537,0.113489,0.115652,0.107892
STX,2015-12,0.110821,0.108804,0.115451,0.116462,0.11073,0.094015,0.118934,0.115162,0.109622
STX,2016-03,0.108103,0.1109,0.113871,0.116967,0.109853,0.095612,0.118993,0.11574,0.109961
STX,2016-06,0.106502,0.11055,0.114879,0.117438,0.109647,0.09726,0.117341,0.115256,0.111127
STX,2016-09,0.1120535,0.113442004,0.11423,0.119456,0.109551504,0.09173,0.116064,0.115285,0.1081875
STX,2016-12,0.107878,0.112288,0.11322,0.117788,0.109858,0.095063,0.118819,0.115395,0.109692
STX,2017-03,0.107083,0.109772,0.115319,0.11736,0.109901,0.097642,0.117053,0.115479,0.110391
STX,2017-06,0.116457,0.114502,0.115272,0.121422,0.108715,0.088678,0.109235,0.117503,0.108216
STX,2017-09,0.113885,0.110549,0.114742,0.11624,0.10921,0.094715,0.117335,0.114495,0.10883
STX,2017-12,0.10839,0.112147,0.112676,0.118555,0.109597,0.095536,0.118949,0.114827,0.109324
STX,2018-03,0.108169,0.110401,0.114684,0.117738,0.109155,0.096943,0.1173,0.115389,0.11022
STX,2018-06,0.115871,0.114816,0.114465,0.121128,0.107155,0.091946,0.109503,0.117436,0.107681
STX,2018-09,0.110505,0.110359,0.115456,0.116452,0.110022,0.094604,0.118057,0.116775,0.10777
STX,2018-12,0.109387,0.111026,0.113188,0.118159,0.11034,0.09636,0.119614,0.113544,0.108382
STX,2019-03,0.108497,0.110128,0.115008,0.117586,0.109378,0.09738,0.116493,0.115732,0.109798
STX,2019-06,0.11739,0.11406,0.112324,0.123643,0.107637,0.091104,0.108293,0.118684,0.106865
STX,2019-09,0.11739,0.11406,0.112324,0.123643,0.107637,0.091104,0.108293,0.118684,0.106865
STX,2019-12,0.109302,0.109811,0.116129,0.115697,0.110448,0.096978,0.118241,0.115494,0.107901
STX,2020-03,0.107847,0.111908,0.114614,0.11604,0.109254,0.097645,0.119661,0.115362,0.107668
STX,2020-06,0.108514,0.110816,0.116073,0.117788,0.10766,0.099812,0.115585,0.115525,0.108227
STX,2020-09,0.117116,0.114628,0.112718,0.121305,0.108264,0.092246,0.109211,0.118821,0.10569
STX,2020-12,0.111432,0.109705,0.117389,0.115967,0.108276,0.097189,0.11749,0.115342,0.107212
STX,2021-03,0.109759,0.112239,0.115015,0.117366,0.10793,0.097939,0.117412,0.115237,0.107103
STX,2021-06,0.108044,0.110809,0.116573,0.117157,0.107654,0.099836,0.115354,0.116409,0.108165
STX,2021-09,0.10977,0.119464,0.114427,0.117868,0.102234,0.100222,0.113422,0.115848,0.106745
STX,2021-12,0.110651,0.110751495,0.116226494,0.1166845,0.1079175,0.0979125,0.117723495,0.114605,0.107529
STX,2022-03,0.110651,0.110751495,0.116226494,0.1166845,0.1079175,0.0979125,0.117723495,0.114605,0.107529
STX,2022-06,0.108608,0.110246,0.11609,0.117977,0.107867,0.100279,0.116091,0.114687,0.108156
STX,2022-09,0.110051,0.115253,0.1153825,0.116852,0.104917005,0.0993755,0.1154225,0.115218,0.107528
STX,2022-12,0.10927,0.110859,0.112672,0.117861,0.109806,0.098091,0.119277,0.115666,0.106499
STX,2023-03,0.108084,0.109129,0.114904,0.11708,0.109014,0.099983,0.117794,0.11546,0.108552
STX,2023-06,0.109332,0.117605,0.11575,0.117882,0.102376,0.101377,0.111739,0.116406,0.107533
STX,2023-09,0.109543,0.110513,0.116974,0.115478,0.109055,0.096696,0.117978,0.116447,0.107315
STX,2023-12,0.108795,0.111617,0.114574,0.117807,0.108039,0.097666,0.11914,0.115368,0.106994
STX,2024-03,0.107801,0.1099,0.116568,0.117386,0.108284,0.099611,0.116333,0.115608,0.108509
STX,2024-06,0.110681,0.117529,0.117941,0.117668,0.102331,0.09922,0.111514,0.115976,0.107139
STX,2024-09,0.110725,0.10992,0.117763,0.116141,0.109304,0.095518,0.117619,0.115675,0.107334
STX,2024-12,0.109037,0.1116,0.115147,0.117981,0.107954,0.096692,0.118999,0.115417,0.107172
STX,2025-03,0.107329,0.109773,0.117412,0.117248,0.107909,0.098893,0.116685,0.115729,0.109021
STX,2025-06,0.110984,0.11876,0.116929,0.117982,0.102013,0.098973,0.111298,0.115778,0.107283
STX,2025-09,0.110984,0.11876,0.116929,0.117982,0.102013,0.098973,0.111298,0.115778,0.107283
STX,2025-12,0.110834,0.10935,0.11849,0.115235,0.108758,0.095605,0.118298,0.115215,0.108215
TSLA,2013-09,0.11438,0.102155,0.110558,0.115515,0.107456,0.099955,0.116481,0.108626,0.124874
TSLA,2013-12,0.114251,0.104301,0.110031,0.116724,0.105699,0.103548,0.114556,0.106222,0.124669
TSLA,2014-03,0.113623,0.100184,0.112002,0.118292,0.107027,0.096479,0.119197,0.10793,0.125266
TSLA,2014-06,0.112134,0.100802,0.113276,0.117274,0.108583,0.096892,0.117834,0.108844,0.124361
TSLA,2014-09,0.112305,0.100603,0.110934,0.118307,0.109411,0.098802,0.120027,0.107447,0.122165
TSLA,2014-12,0.112961,0.100721,0.110389,0.119786,0.108352,0.102312,0.113374,0.10616,0.125946
TSLA,2015-03,0.111968,0.103034,0.109904,0.11914,0.107074,0.097568,0.116903,0.110107,0.124301
TSLA,2015-06,0.113958,0.10394,0.106781,0.118102,0.108215,0.104704,0.114539,0.10985,0.119912
TSLA,2015-09,0.114615,0.101712,0.108751,0.11566,0.106491,0.100421,0.118303,0.115267,0.118782
TSLA,2015-12,0.112121,0.10415,0.110558,0.119289,0.106643,0.101609,0.114791,0.107404,0.123434
TSLA,2016-03,0.111087,0.104947,0.11242,0.116187,0.1056,0.102365,0.116419,0.112922,0.118054
TSLA,2016-06,0.112657,0.102271,0.113208,0.117942,0.106518,0.101516,0.115908,0.110205,0.119776
TSLA,2016-09,0.112807,0.102198,0.112706,0.117365,0.106019,0.100653,0.116881,0.10993,0.121441
TSLA,2016-12,0.11525,0.108745,0.109788,0.117412,0.104456,0.098388,0.113464,0.109154,0.123343
TSLA,2017-03,0.112623,0.106582,0.114876,0.114976,0.106484,0.093645,0.117799,0.106948,0.126067
TSLA,2017-06,0.116733,0.110068,0.110043,0.113803,0.103835,0.094069,0.118058,0.109331,0.12406
TSLA,2017-09,0.116368,0.106705,0.110188,0.115647,0.106468,0.094544,0.11852,0.109529,0.122032
TSLA,2017-12,0.113935,0.107113,0.109793,0.117651,0.107022,0.098536,0.114263,0.107263,0.124425
TSLA,2018-03,0.115487,0.106556,0.1089,0.11639,0.106908,0.094183,0.11697,0.108463,0.126142
TSLA,2018-06,0.114973,0.10824,0.108114,0.115136,0.106548,0.094551,0.117647,0.109795,0.124995
TSLA,2018-09,0.116295,0.107413,0.108571,0.116463,0.106183,0.094584,0.117245,0.108596,0.124649
TSLA,2018-12,0.115426,0.105873,0.111589,0.116969,0.105992,0.099791,0.112826,0.107143,0.124392
TSLA,2019-03,0.114141,0.107201,0.109404,0.115375,0.10605,0.096446,0.115376,0.110416,0.12559
TSLA,2019-06,0.113811,0.106529,0.110573,0.114151,0.104896,0.095202,0.116098,0.113503,0.125238
TSLA,2019-09,0.113199,0.106291,0.113129,0.115038,0.103886,0.095844,0.115822,0.111518,0.125273
TSLA,2019-12,0.116111,0.108809,0.11049,0.116407,0.106764,0.095268,0.11422,0.10749,0.124442
TSLA,2020-03,0.117498,0.109986,0.108637,0.112369,0.104675,0.096849,0.119127,0.110523,0.120336
TSLA,2020-06,0.117584,0.108244,0.11327,0.114359,0.103918,0.095342,0.118899,0.106337,0.122047
TSLA,2020-09,0.114832,0.10563,0.114712,0.111351,0.10632,0.099059,0.120258,0.107576,0.120262
TSLA,2020-12,0.115655,0.107248,0.107183,0.117843,0.107416,0.097672,0.114997,0.108594,0.123391
TSLA,2021-03,0.113188,0.106973,0.115007,0.110183,0.104015,0.09978,0.121178,0.11026,0.119415
TSLA,2021-06,0.11302,0.106311,0.115602,0.110551,0.104075,0.099702,0.120419,0.110664,0.119657
TSLA,2021-09,0.112976,0.106663,0.114346,0.110589,0.104166,0.099823,0.12095,0.110285,0.120203
TSLA,2021-12,0.115114,0.106983,0.107519,0.117318,0.107197,0.097631,0.116514,0.108632,0.123091
TSLA,2022-03,0.113167,0.106229,0.113838,0.11098,0.104052,0.098383,0.120987,0.110052,0.12231
TSLA,2022-06,0.113185,0.106831,0.114059,0.111722,0.1031,0.099008,0.120721,0.110263,0.121111
TSLA,2022-09,0.112242,0.106166,0.114291,0.110357,0.103946,0.098135,0.12216,0.111116,0.121588
TSLA,2022-12,0.114764,0.105026,0.11125,0.118688,0.106325,0.098855,0.112991,0.106659,0.125441
TSLA,2023-03,0.111511,0.105087,0.113515,0.11079,0.105462,0.096792,0.121418,0.111619,0.123807
TSLA,2023-06,0.111586,0.105121,0.113451,0.112268,0.105406,0.098198,0.120187,0.111391,0.122392
TSLA,2023-09,0.111564,0.105174,0.112979,0.112073,0.104722,0.097032,0.121782,0.111418,0.123256
TSLA,2023-12,0.110903,0.103735,0.109891,0.118075,0.110412,0.099121,0.116275,0.106075,0.125513
TSLA,2024-03,0.113714,0.107421,0.110045,0.113437,0.103458,0.094983,0.121033,0.111076,0.124835
TSLA,2024-06,0.113853,0.108221,0.109931,0.113992,0.103759,0.095665,0.120845,0.110259,0.123475
TSLA,2024-09,0.113998,0.107198,0.110745,0.11329,0.103552,0.095276,0.121145,0.110628,0.124166
TSLA,2024-12,0.111278,0.103793,0.110721,0.118518,0.110225,0.09832,0.1162,0.105952,0.124992
TSLA,2025-03,0.112404,0.109868,0.107776,0.114322,0.10327,0.092562,0.124463,0.109579,0.125756
TSLA,2025-06,0.113283,0.111017,0.107106,0.115244,0.103159,0.092792,0.122631,0.108972,0.125798
TSLA,2025-09,0.112379,0.110693,0.107684,0.114144,0.103732,0.093923,0.122928,0.109195,0.125321
TSLA,2025-12,0.113291,0.107783,0.109084,0.119183,0.108018,0.091017,0.114544,0.106735,0.130344
TSM,2013-09,0.119604,0.116534,0.104287,0.118208,0.109292,0.097467,0.116114,0.106813,0.11168
TSM,2013-12,0.119794,0.115951,0.104713,0.116995,0.109348,0.099019,0.115096,0.107356,0.111728
TSM,2014-03,0.119794,0.115951,0.104713,0.116995,0.109348,0.099019,0.115096,0.107356,0.111728
TSM,2014-06,0.119794,0.115951,0.104713,0.116995,0.109348,0.099019,0.115096,0.107356,0.111728
TSM,2014-09,0.119794,0.115951,0.104713,0.116995,0.109348,0.099019,0.115096,0.107356,0.111728
TSM,2014-12,0.120224,0.115035,0.106081,0.115752,0.110175,0.097392,0.114749,0.107783,0.112809
TSM,2015-03,0.120224,0.115035,0.106081,0.115752,0.110175,0.097392,0.114749,0.107783,0.112809
TSM,2015-06,0.120224,0.115035,0.106081,0.115752,0.110175,0.097392,0.114749,0.107783,0.112809
TSM,2015-09,0.120224,0.115035,0.106081,0.115752,0.110175,0.097392,0.114749,0.107783,0.112809
TSM,2015-12,0.120172,0.116521,0.104457,0.1169,0.109688,0.096185,0.116073,0.107352,0.112652
TSM,2016-03,0.120172,0.116521,0.104457,0.1169,0.109688,0.096185,0.116073,0.107352,0.112652
TSM,2016-06,0.120172,0.116521,0.104457,0.1169,0.109688,0.096185,0.116073,0.107352,0.112652
TSM,2016-09,0.120172,0.116521,0.104457,0.1169,0.109688,0.096185,0.116073,0.107352,0.112652
TSM,2016-12,0.120419,0.115673,0.104215,0.117315,0.109479,0.099661,0.115135,0.106855,0.111248
TSM,2017-03,0.120419,0.115673,0.104215,0.117315,0.109479,0.099661,0.115135,0.106855,0.111248
TSM,2017-06,0.120419,0.115673,0.104215,0.117315,0.109479,0.099661,0.115135,0.106855,0.111248
TSM,2017-09,0.120419,0.115673,0.104215,0.117315,0.109479,0.099661,0.115135,0.106855,0.111248
TSM,2017-12,0.11919,0.115669,0.103932,0.118035,0.110059,0.100671,0.114377,0.106872,0.111194
TSM,2018-03,0.11919,0.115669,0.103932,0.118035,0.110059,0.100671,0.114377,0.106872,0.111194
TSM,2018-06,0.11919,0.115669,0.103932,0.118035,0.110059,0.100671,0.114377,0.106872,0.111194
TSM,2018-09,0.11919,0.115669,0.103932,0.118035,0.110059,0.100671,0.114377,0.106872,0.111194
TSM,2018-12,0.118978,0.114696,0.10346,0.118695,0.110979,0.099027,0.114839,0.10613,0.113196
TSM,2019-03,0.118978,0.114696,0.10346,0.118695,0.110979,0.099027,0.114839,0.10613,0.113196
TSM,2019-06,0.118978,0.114696,0.10346,0.118695,0.110979,0.099027,0.114839,0.10613,0.113196
TSM,2019-09,0.118978,0.114696,0.10346,0.118695,0.110979,0.099027,0.114839,0.10613,0.113196
TSM,2019-12,0.118033,0.114165,0.105758,0.117056,0.10985,0.100203,0.115405,0.106328,0.113202
TSM,2020-03,0.118033,0.114165,0.105758,0.117056,0.10985,0.100203,0.115405,0.106328,0.113202
TSM,2020-06,0.118033,0.114165,0.105758,0.117056,0.10985,0.100203,0.115405,0.106328,0.113202
TSM,2020-09,0.118033,0.114165,0.105758,0.117056,0.10985,0.100203,0.115405,0.106328,0.113202
TSM,2020-12,0.117747,0.114493,0.105633,0.116353,0.1106,0.101087,0.114723,0.105978,0.113385
TSM,2021-03,0.117747,0.114493,0.105633,0.116353,0.1106,0.101087,0.114723,0.105978,0.113385
TSM,2021-06,0.117747,0.114493,0.105633,0.116353,0.1106,0.101087,0.114723,0.105978,0.113385
TSM,2021-09,0.117747,0.114493,0.105633,0.116353,0.1106,0.101087,0.114723,0.105978,0.113385
TSM,2021-12,0.129699,0.113888,0.103746,0.11714,0.112337,0.097799,0.113174,0.100385,0.111832
TSM,2022-03,0.129699,0.113888,0.103746,0.11714,0.112337,0.097799,0.113174,0.100385,0.111832
TSM,2022-06,0.129699,0.113888,0.103746,0.11714,0.112337,0.097799,0.113174,0.100385,0.111832
TSM,2022-09,0.129699,0.113888,0.103746,0.11714,0.112337,0.097799,0.113174,0.100385,0.111832
TSM,2022-12,0.104422,0.111532,0.121216,0.109811,0.108955,0.107144,0.115891,0.105651,0.115378
TSM,2023-03,0.104422,0.111532,0.121216,0.109811,0.108955,0.107144,0.115891,0.105651,0.115378
TSM,2023-06,0.104422,0.111532,0.121216,0.109811,0.108955,0.107144,0.115891,0.105651,0.115378
TSM,2023-09,0.104422,0.111532,0.121216,0.109811,0.108955,0.107144,0.115891,0.105651,0.115378
TSM,2023-12,0.107854,0.114006,0.120899,0.106186,0.10787,0.104188,0.118861,0.107264,0.112871
TSM,2024-03,0.107854,0.114006,0.120899,0.106186,0.10787,0.104188,0.118861,0.107264,0.112871
TSM,2024-06,0.107854,0.114006,0.120899,0.106186,0.10787,0.104188,0.118861,0.107264,0.112871
TSM,2024-09,0.107854,0.114006,0.120899,0.106186,0.10787,0.104188,0.118861,0.107264,0.112871
TSM,2024-12,0.106507,0.110358,0.122154,0.109216,0.109907,0.107855,0.114265,0.10709,0.112649
TSM,2025-03,0.106507,0.110358,0.122154,0.109216,0.109907,0.107855,0.114265,0.10709,0.112649
TSM,2025-06,0.106507,0.110358,0.122154,0.109216,0.109907,0.107855,0.114265,0.10709,0.112649
TSM,2025-09,0.106507,0.110358,0.122154,0.109216,0.109907,0.107855,0.114265,0.10709,0.112649
TSM,2025-12,0.106507,0.110358,0.122154,0.109216,0.109907,0.107855,0.114265,0.10709,0.112649
TXN,2013-09,0.128299,0.097825,0.105273,0.124536,0.113137,0.096659,0.112121,0.109692,0.112457
TXN,2013-12,0.130593,0.099879,0.10525,0.123297,0.111934,0.096064,0.109916,0.109116,0.11395
TXN,2014-03,0.127306,0.098064,0.108328,0.124053,0.1116,0.09762,0.113275,0.108853,0.110899
TXN,2014-06,0.126961,0.098314,0.108224,0.123883,0.111559,0.097709,0.113452,0.109118,0.110781
TXN,2014-09,0.126961,0.098314,0.108224,0.123883,0.111559,0.097709,0.113452,0.109118,0.110781
TXN,2014-12,0.129895,0.099077,0.105756,0.12376,0.113698,0.099028,0.111305,0.109279,0.108202
TXN,2015-03,0.132682,0.103189,0.105853,0.123731,0.110965,0.09425,0.111514,0.10426,0.113557
TXN,2015-06,0.130546,0.099146,0.109038,0.124313,0.112631,0.095573,0.11134,0.106585,0.110828
TXN,2015-09,0.130546,0.099146,0.109038,0.124313,0.112631,0.095573,0.11134,0.106585,0.110828
TXN,2015-12,0.129139,0.099602,0.111153,0.120695,0.111692,0.096139,0.114049,0.107222,0.11031
TXN,2016-03,0.130508,0.099388,0.108694,0.124052,0.112446,0.09578,0.111263,0.106958,0.110912
TXN,2016-06,0.130508,0.099388,0.108694,0.124052,0.112446,0.09578,0.111263,0.106958,0.110912
TXN,2016-09,0.130508,0.099388,0.108694,0.124052,0.112446,0.09578,0.111263,0.106958,0.110912
TXN,2016-12,0.12932,0.100725,0.108379,0.122244,0.111459,0.096434,0.110295,0.109492,0.111651
TXN,2017-03,0.130091,0.100368,0.108264,0.123582,0.113462,0.095558,0.112885,0.105834,0.109957
TXN,2017-06,0.129578,0.099805,0.108834,0.124132,0.113384,0.095321,0.112723,0.106213,0.11001
TXN,2017-09,0.129578,0.099805,0.108834,0.124132,0.113384,0.095321,0.112723,0.106213,0.11001
TXN,2017-12,0.128216,0.101931,0.112003,0.11883,0.110922,0.095501,0.112022,0.107111,0.113464
TXN,2018-03,0.129133,0.102714,0.106512,0.121602,0.113344,0.092559,0.117606,0.104188,0.112341
TXN,2018-06,0.1297,0.102244,0.106491,0.121291,0.112611,0.092866,0.117123,0.10462,0.113055
TXN,2018-09,0.1297,0.102244,0.106491,0.121291,0.112611,0.092866,0.117123,0.10462,0.113055
TXN,2018-12,0.129094,0.102994,0.110728,0.118992,0.110895,0.095114,0.111966,0.106689,0.113526
TXN,2019-03,0.128609,0.103789,0.105473,0.120859,0.11454,0.093204,0.117267,0.104163,0.112095
TXN,2019-06,0.129726,0.102861,0.10439,0.120991,0.113813,0.093495,0.117449,0.104721,0.112553
TXN,2019-09,0.129726,0.102861,0.10439,0.120991,0.113813,0.093495,0.117449,0.104721,0.112553
TXN,2019-12,0.128853,0.106062,0.110175,0.116965,0.1117,0.094122,0.114437,0.104663,0.113023
TXN,2020-03,0.131611,0.104324,0.102604,0.121883,0.113933,0.094208,0.11798,0.103126,0.11033
TXN,2020-06,0.131611,0.104324,0.102604,0.121883,0.113933,0.094208,0.11798,0.103126,0.11033
TXN,2020-09,0.131611,0.104324,0.102604,0.121883,0.113933,0.094208,0.11798,0.103126,0.11033
TXN,2020-12,0.129815,0.105704,0.10421,0.121668,0.11251,0.095102,0.113166,0.104129,0.113697
TXN,2021-03,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2021-06,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2021-09,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2021-12,0.129809,0.106066,0.104747,0.121607,0.112853,0.094464,0.113336,0.103923,0.113194
TXN,2022-03,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2022-06,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2022-09,0.125911,0.104976,0.107006,0.116299,0.110281,0.095462,0.119961,0.108785,0.11132
TXN,2022-12,0.130954,0.106781,0.103695,0.121717,0.111724,0.094136,0.113079,0.104064,0.113851
TXN,2023-03,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2023-06,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2023-09,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2023-12,0.132085,0.106671,0.103859,0.121512,0.111179,0.093192,0.112465,0.104108,0.114929
TXN,2024-03,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2024-06,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2024-09,0.125477,0.1059,0.108218,0.116707,0.110367,0.093538,0.120591,0.107035,0.112166
TXN,2024-12,0.129874,0.106958,0.104424,0.121783,0.111878,0.094527,0.113544,0.103675,0.113337
TXN,2025-03,0.12549,0.104131,0.109682,0.117289,0.111629,0.092033,0.120047,0.106789,0.11291
TXN,2025-06,0.127314,0.104379,0.109167,0.11871,0.111106,0.092752,0.119957,0.104007,0.112609
TXN,2025-09,0.127866,0.104028,0.108864,0.119271,0.111126,0.092675,0.119266,0.104258,0.112647
TXN,2025-12,0.129873,0.106994,0.104413,0.121774,0.111845,0.094531,0.113492,0.103715,0.113363
