Iter	hps	sum	rrse	rrae	corr	smape	valid rse	valid r2	valid mase	valid smape	valid mape	valid mse	valid mae	valid rmse	valid rae	valid hist_rse	valid global_rse	valid corr	test rse	test r2	test mase	test smape	test mape	test mse	test mae	test rmse	test rae	test hist_rse	test global_rse	test corr	best_epoch
124	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.8375653	1.8375653	1.8338729	0.49004576	0.05288635	1.8375653	-3.6152217	0.476260	0.05288635	0.10014833	0.32926238	0.37525022	0.455663	1.8338729	0.413260	4.828443	0.49004576	1.310204	-1.0258247	0.429553	0.04440774	0.08406004	0.2958563	0.33050546	0.407113	1.2785631	0.390850	3.975818	0.5948055	9
125	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6080003	1.6080003	1.6105217	0.46466005	0.048617724	1.6080003	-3.1843417	0.453199	0.048617724	0.093494266	0.38244018	0.380004	0.457711	1.6105217	0.394610	5.203767	0.46466005	1.3012578	-1.0853441	0.400235	0.041417107	0.078200914	0.24562931	0.31378	0.389418	1.2686635	0.368930	3.622649	0.58872986	51
126	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6309931	1.6309931	1.6170372	0.48587692	0.046992578	1.6309931	-2.8640838	0.430985	0.046992578	0.08881243	0.333376	0.3577686	0.433492	1.6170372	0.373606	4.858512	0.48587692	1.2693056	-1.1022594	0.394549	0.040915746	0.07823915	0.25002173	0.30793387	0.380515	1.2482681	0.363605	3.654896	0.60520613	49
127	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.8177136	1.8177136	1.8283885	0.2633952	0.05852859	1.8177136	-4.1073313	0.478488	0.05852859	0.09997753	0.3459176	0.37885854	0.460803	1.8283885	0.414353	4.949057	0.2633952	1.4947029	-1.3036599	0.536027	0.055020537	0.099613346	0.44578287	0.41147578	0.505488	1.4545379	0.480082	4.880315	0.31469935	2
128	[1, 0.0008, 12, 16, 16, 48, 20, 0.6, 2, 64, 0.05, 0.1, 2, True]	1.8636391	1.8636391	1.8702304	0.23827821	0.05987699	1.8636391	-3.9781077	0.484379	0.05987699	0.101124056	0.3468043	0.38051045	0.461803	1.8702304	0.418909	4.955396	0.23827821	1.5532842	-1.490116	0.556383	0.05698744	0.10342553	0.4641932	0.42673057	0.520537	1.5151048	0.493278	4.980071	0.28469995	2
129	[1, 0.0008, 8, 12, 24, 64, 9, 0.4, 1, 20, 0.05, 0.1, 2, True]	1.8508714	1.8508714	1.8426013	0.47925746	0.05301953	1.8508714	-3.9150455	0.473119	0.05301953	0.098941095	0.32401466	0.37472084	0.456059	1.8426013	0.410491	4.789812	0.47925746	1.3206191	-1.1139892	0.418434	0.043345787	0.082249045	0.28228664	0.32467353	0.401428	1.2811875	0.382179	3.883572	0.61172074	13
130	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.5940874	1.5940874	1.6159161	0.42786008	0.04864589	1.5940874	-2.398832	0.449942	0.04864589	0.09029636	0.3414812	0.36332712	0.437248	1.6159161	0.388246	4.917218	0.42786008	1.3044798	-1.1175694	0.426118	0.043615114	0.08264909	0.29823473	0.33188006	0.411991	1.2607931	0.390759	3.991767	0.60648865	111
131	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6925788	1.6925788	1.6737019	0.44449043	0.050823156	1.6925788	-3.4015832	0.493601	0.050823156	0.10041409	0.40641588	0.4063979	0.486850	1.6737019	0.422847	5.364403	0.44449043	1.2730486	-0.8735988	0.420778	0.04315237	0.08200536	0.28925008	0.32874003	0.405506	1.2389251	0.383299	3.931179	0.5846387	52
132	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.8417306	1.8417306	1.8332883	0.24515687	0.05788571	1.8417306	-4.126791	0.483169	0.05788571	0.101325154	0.3443398	0.38051414	0.463744	1.8332883	0.419677	4.937757	0.24515687	1.5115342	-1.3547052	0.524492	0.053959515	0.098165065	0.4363325	0.40322968	0.505408	1.446613	0.479949	4.828307	0.2794047	3
133	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6696126	1.6696126	1.6627686	0.46902353	0.049149122	1.6696126	-2.777038	0.464816	0.049149122	0.095730215	0.3758461	0.38821405	0.466008	1.6627686	0.402510	5.158710	0.46902353	1.4091283	-1.9804255	0.412328	0.041632302	0.07985206	0.26668254	0.32609245	0.405314	1.3830962	0.381386	3.774708	0.5725461	63
134	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6881739	1.6881739	1.6824414	0.45908937	0.0495208	1.6881739	-3.7726285	0.465437	0.0495208	0.094925515	0.3673352	0.3808562	0.456006	1.6824414	0.401572	5.099967	0.45908937	1.3926816	-1.7968485	0.406192	0.04171491	0.08089999	0.24806911	0.32131562	0.397723	1.3692329	0.373389	3.640596	0.61300397	55
135	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 30, 0.05, 0.1, 2, True]	1.7425362	1.7425362	1.7342578	0.46329647	0.04995519	1.7425362	-3.186773	0.447152	0.04995519	0.09264684	0.3485393	0.36824077	0.443526	1.7342578	0.388561	4.967776	0.46329647	1.2781448	-1.0666957	0.384281	0.03978218	0.076552704	0.22659823	0.30141607	0.374469	1.2417144	0.356385	3.479480	0.58648145	76
136	[1, 0.0008, 12, 16, 24, 32, 9, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.5558861	1.5558861	1.5521177	0.46961173	0.048191402	1.5558861	-2.236786	0.459940	0.048191402	0.093126945	0.37902418	0.37889367	0.453267	1.5521177	0.394771	5.180475	0.46961173	1.3321468	-1.2731073	0.408824	0.041991938	0.08011884	0.2827184	0.3347856	0.411854	1.3018153	0.371647	3.886540	0.6216927	58
137	[1, 0.0003, 12, 16, 32, 32, 9, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6717355	1.6717355	1.6687404	0.4472871	0.048820816	1.6717355	-2.723702	0.453242	0.048820816	0.09139123	0.34203526	0.36467516	0.437657	1.6687404	0.388095	4.921206	0.4472871	1.2200379	-0.6533354	0.407293	0.041447394	0.078394055	0.24277964	0.30979264	0.385312	1.1850511	0.372914	3.601573	0.5915973	107
138	[1, 0.0008, 12, 16, 24, 32, 9, 0.4, 1, 10, 0.05, 0.1, 2, True]	1.8932476	1.8932476	1.8873184	0.4447599	0.053869843	1.8932476	-4.7490416	0.490318	0.053869843	0.10337833	0.35945356	0.38836953	0.472063	1.8873184	0.424348	5.044957	0.4447599	1.3720188	-1.1785315	0.442489	0.045563422	0.085942164	0.31727266	0.3429738	0.427450	1.3293566	0.407035	4.117205	0.524528	9
139	[1, 0.0008, 8, 8, 32, 32, 9, 0.6, 1, 64, 0.1, 0.1, 2, True]	1.9209546	1.9209546	1.875611	0.4734603	0.053659398	1.9209546	-4.536308	0.480235	0.053659398	0.10180199	0.34704813	0.38412428	0.468525	1.875611	0.417414	4.957138	0.4734603	1.327846	-1.0993431	0.424703	0.043920767	0.08340614	0.2946792	0.32986706	0.410198	1.2790105	0.390832	3.967901	0.5798103	24
140	[1, 0.0008, 12, 16, 24, 48, 9, 0.5, 1, 64, 0.05, 0.1, 3, True]	1.8752867	1.8752867	1.8675021	0.21853386	0.059954878	1.8752867	-3.7355812	0.481741	0.059954878	0.10059486	0.34431034	0.3793025	0.459794	1.8675021	0.416215	4.937546	0.21853386	1.5677997	-1.5221639	0.556265	0.057052974	0.1031384	0.462527	0.42788982	0.522241	1.537284	0.493427	4.971125	0.2721756	2
141	[1, 0.0008, 12, 16, 24, 32, 7, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.7150282	1.7150282	1.6888176	0.45047477	0.048890244	1.7150282	-3.736591	0.462701	0.048890244	0.09511363	0.39117417	0.3892049	0.466512	1.6888176	0.399881	5.262852	0.45047477	1.2258766	-0.7710388	0.389666	0.04094067	0.07745545	0.25741166	0.30807236	0.380833	1.1866256	0.359491	3.708517	0.60958886	42
142	[1, 0.0008, 12, 16, 24, 32, 9, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6534991	1.6534991	1.6252782	0.41635922	0.049303852	1.6534991	-2.439734	0.450389	0.049303852	0.09267134	0.3864506	0.37947378	0.461570	1.6252782	0.395891	5.230981	0.41635922	1.5285448	-2.42788	0.426462	0.04305797	0.08381911	0.28140324	0.34516758	0.430300	1.5064546	0.393444	3.877490	0.6021637	121
143	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.7169387	1.7169387	1.7303241	0.46211615	0.04971535	1.7169387	-2.9494185	0.440825	0.04971535	0.091325484	0.32213122	0.3623411	0.437107	1.7303241	0.381779	4.775870	0.46211615	1.4196832	-1.9226364	0.408154	0.041429892	0.081340745	0.24407442	0.32376853	0.398613	1.4140066	0.374299	3.611164	0.59092677	55
144	[1, 0.0008, 12, 16, 24, 32, 9, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.7691417	1.7691417	1.7459755	0.4751847	0.050489936	1.7691417	-4.365401	0.482712	0.050489936	0.10024763	0.42253444	0.40243658	0.476285	1.7459755	0.408641	5.469746	0.4751847	1.2105428	-0.6332014	0.400705	0.041529614	0.0787481	0.27993295	0.31495374	0.391823	1.1658988	0.369935	3.867347	0.6026639	40
145	[1, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 20, 0.05, 0.1, 2, True]	1.626711	1.626711	1.6086364	0.44075236	0.048496425	1.626711	-3.0547533	0.438813	0.048496425	0.09057918	0.3735928	0.36857212	0.445208	1.6086364	0.382712	5.143223	0.44075236	1.1544797	-0.51950306	0.390527	0.04053139	0.07650866	0.26653886	0.30427304	0.377563	1.118353	0.359858	3.773692	0.58480376	59
146	[1, 0.0008, 12, 16, 32, 32, 20, 0.6, 1, 64, 0.1, 3, 2, True]	1.8621572	1.8621572	1.8614515	0.45474222	0.05321463	1.8621572	-3.9021463	0.477627	0.05321463	0.10036766	0.33770615	0.3776778	0.458937	1.8614515	0.413690	4.889963	0.45474222	1.3331082	-1.1004592	0.427172	0.04426501	0.08392881	0.29524648	0.33206198	0.410543	1.3017018	0.390554	3.971719	0.5566844	12
147	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 2, 64, 0.2, 0.1, 3, True]	1.5603591	1.5603591	1.5463432	0.4576384	0.046254795	1.5603591	-2.8884656	0.441748	0.046254795	0.09033874	0.3046518	0.35837236	0.430570	1.5463432	0.380791	4.644490	0.4576384	1.3087696	-1.372321	0.379122	0.03950743	0.07539714	0.27213517	0.31544557	0.395075	1.2558368	0.355459	3.813102	0.61544794	71
148	[2, 0.0008, 12, 16, 16, 32, 5, 0.6, 2, 64, 0.2, 0.1, 3, True]	1.680598	1.680598	1.6471204	0.40222913	0.05023036	1.680598	-2.7430246	0.466031	0.05023036	0.09429096	0.37849197	0.38094452	0.461760	1.6471204	0.403228	5.176837	0.40222913	1.3102547	-0.9351681	0.435630	0.045856647	0.0852288	0.3160466	0.33953777	0.420523	1.2639359	0.398252	4.109242	0.5204677	81
149	[2, 0.0008, 8, 16, 32, 32, 5, 0.4, 1, 64, 0.2, 0.1, 3, True]	1.6541079	1.6541079	1.6628252	0.47105616	0.049687065	1.6541079	-2.8175664	0.449725	0.049687065	0.092300616	0.36011776	0.37234455	0.445486	1.6628252	0.386322	5.049616	0.47105616	1.2116016	-0.5965017	0.403273	0.04175526	0.078165054	0.26339105	0.31269917	0.389934	1.1609634	0.370527	3.751342	0.5780945	48
150	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6255428	1.6255428	1.6350466	0.44496366	0.049096387	1.6255428	-2.9806092	0.463031	0.049096387	0.094271615	0.411506	0.39011204	0.473053	1.6350466	0.404247	5.397892	0.44496366	1.4203048	-1.5224081	0.430076	0.0435868	0.083631024	0.2712162	0.3395223	0.420918	1.4001263	0.399608	3.806659	0.5340888	81
151	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 2, 64, 0.2, 0.1, 3, True]	1.8519223	1.8519223	1.8211884	0.4535915	0.051741257	1.8519223	-4.1128635	0.470860	0.051741257	0.09759737	0.37680548	0.38952458	0.472179	1.8211884	0.406917	5.165290	0.4535915	1.2691003	-0.8509509	0.407413	0.04248119	0.08086212	0.280232	0.3184267	0.396120	1.2261049	0.375729	3.869412	0.5879594	30
152	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5728294	1.5728294	1.5703276	0.4379592	0.04721174	1.5728294	-4.0622354	0.463124	0.04721174	0.09652598	0.37258953	0.38710615	0.463932	1.5703276	0.402379	5.136312	0.4379592	1.2748954	-0.9749015	0.396610	0.041055616	0.07850408	0.2573716	0.31011808	0.388616	1.2327614	0.370882	3.708228	0.57475334	58
153	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5981781	1.5981781	1.5799669	0.44157723	0.04901817	1.5981781	-2.9549189	0.454348	0.04901817	0.09481563	0.36694577	0.37349287	0.452016	1.5799669	0.398720	5.097263	0.44157723	1.3833972	-1.3960379	0.442981	0.04572757	0.08575968	0.31894472	0.3492243	0.431176	1.3510649	0.403196	4.128039	0.57803375	64
154	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5962555	1.5962555	1.5920087	0.47563514	0.046097018	1.5962555	-2.7089074	0.428594	0.046097018	0.08697346	0.31830448	0.36045048	0.439369	1.5920087	0.375708	4.747418	0.47563514	1.5123352	-2.885131	0.438467	0.04405235	0.0836616	0.32749897	0.35815048	0.446566	1.4745219	0.403607	4.183031	0.60132086	72
155	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6843122	1.6843122	1.6904876	0.4285175	0.051672343	1.6843122	-3.4510736	0.479537	0.051672343	0.09859481	0.41289663	0.3991925	0.479725	1.6904876	0.417561	5.407005	0.4285175	1.3070247	-0.9576679	0.423332	0.042806666	0.08113766	0.24182728	0.32097903	0.399403	1.268165	0.386406	3.594502	0.58877647	76
156	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5871197	1.5871197	1.5878357	0.48237264	0.04796407	1.5871197	-2.6698508	0.443659	0.04796407	0.09097313	0.33346072	0.3609707	0.432702	1.5878357	0.382546	4.859129	0.48237264	1.2555109	-0.8289206	0.404893	0.041962113	0.080426596	0.25048977	0.3152743	0.390493	1.2151469	0.372536	3.658315	0.58908135	82
157	[2, 0.0003, 12, 12, 24, 32, 5, 0.6, 2, 20, 0.2, 0.1, 3, True]	1.8495517	1.8495517	1.8462423	0.48219344	0.052416064	1.8495517	-4.3379345	0.486973	0.052416064	0.10039944	0.35573784	0.38187048	0.461310	1.8462423	0.417513	5.018815	0.48219344	1.3218762	-1.0904249	0.416934	0.043312244	0.08182504	0.2827047	0.32536295	0.401866	1.286129	0.381023	3.886446	0.59578365	73
158	[2, 0.0008, 12, 16, 24, 64, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.8050787	1.8050787	1.7642757	0.41914043	0.050659213	1.8050787	-4.2967052	0.471289	0.050659213	0.09750121	0.45546734	0.41406143	0.503170	1.7642757	0.409010	5.678906	0.41914043	1.3135905	-1.4775538	0.377401	0.039165623	0.07579971	0.23885424	0.3085801	0.383397	1.2888265	0.349291	3.572339	0.62825066	44
159	[2, 0.0008, 12, 16, 24, 48, 5, 0.6, 1, 40, 0.2, 0.1, 3, True]	1.7035278	1.7035278	1.6927478	0.45379022	0.04982547	1.7035278	-2.985537	0.460627	0.04982547	0.094358206	0.3421868	0.37517202	0.450561	1.6927478	0.395951	4.922296	0.45379022	1.2713991	-0.91217685	0.410888	0.04218489	0.080753915	0.24065757	0.31301278	0.388193	1.234671	0.375775	3.585798	0.5972574	43
160	[2, 0.0008, 8, 16, 24, 32, 5, 0.6, 2, 30, 0.2, 0.1, 3, True]	1.8550857	1.8550857	1.8443128	0.4854908	0.052820336	1.8550857	-4.0989947	0.478037	0.052820336	0.09942095	0.3508689	0.37956545	0.461723	1.8443128	0.413930	4.984351	0.4854908	1.3051378	-1.005772	0.419343	0.043535035	0.08226853	0.28387326	0.32545412	0.401294	1.2662886	0.381486	3.894470	0.6060877	20
161	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.7095764	1.7095764	1.6952913	0.47355762	0.05094324	1.7095764	-4.040838	0.480732	0.05094324	0.10115873	0.4408841	0.4024511	0.482709	1.6952913	0.418615	5.587253	0.47355762	1.2590749	-0.85747415	0.399209	0.041431215	0.07895518	0.25473258	0.31131107	0.387791	1.2161063	0.370303	3.689168	0.6000834	54
162	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6782218	1.6782218	1.6769593	0.45327708	0.04917306	1.6782218	-3.5404239	0.444948	0.04917306	0.09367321	0.34665498	0.37400573	0.447839	1.6769593	0.386207	4.954329	0.45327708	1.2901026	-0.9048154	0.392270	0.040802646	0.078007706	0.24126673	0.31164494	0.389815	1.2347511	0.365689	3.590334	0.5746245	57
163	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5842494	1.5842494	1.5860522	0.44992068	0.048655633	1.5842494	-3.2270823	0.461623	0.048655633	0.0939764	0.36277765	0.38451144	0.465326	1.5860522	0.399471	5.068231	0.44992068	1.3855916	-1.5373178	0.413992	0.042438343	0.08128258	0.26023227	0.32975313	0.409790	1.364897	0.378372	3.728780	0.5950403	57
164	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.662431	1.662431	1.6564451	0.45547268	0.049097043	1.662431	-2.881621	0.452091	0.049097043	0.09278984	0.36958858	0.37803322	0.454103	1.6564451	0.390697	5.115586	0.45547268	1.2238003	-0.77040607	0.385527	0.03951538	0.076132566	0.23134002	0.3007303	0.373428	1.1936996	0.355742	3.515697	0.61999184	48
165	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 2, 64, 0.2, 0.1, 3, True]	1.8468899	1.8468899	1.8354646	0.465826	0.05256033	1.8468899	-4.270519	0.480885	0.05256033	0.10063027	0.36062378	0.3800869	0.460094	1.8354646	0.415006	5.053163	0.465826	1.2956795	-0.96728665	0.412665	0.043073885	0.08151015	0.29424587	0.324616	0.402780	1.2518868	0.378354	3.964983	0.6023052	43
166	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5077274	1.5077274	1.5132598	0.47628388	0.045662925	1.5077274	-2.040081	0.420635	0.045662925	0.08713732	0.33954257	0.34954455	0.421908	1.5132598	0.365884	4.903241	0.47628388	1.3304579	-1.1851977	0.397599	0.041418415	0.07942774	0.276924	0.33230487	0.409481	1.291372	0.363649	3.846506	0.58804363	79
167	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 2, 10, 0.2, 0.1, 3, True]	1.7295549	1.7295549	1.7139871	0.4438869	0.051283915	1.7295549	-4.190569	0.465680	0.051283915	0.097330146	0.3754214	0.38112316	0.456963	1.7139871	0.399743	5.155795	0.4438869	1.2498467	-0.8556979	0.406195	0.042842768	0.08068927	0.27421108	0.31705675	0.391797	1.2191399	0.373031	3.827618	0.5676891	44
168	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 2, 64, 0.2, 0.1, 3, True]	1.7445197	1.7445197	1.7117236	0.45881134	0.050638057	1.7445197	-3.7028875	0.478754	0.050638057	0.0990736	0.3776507	0.3909319	0.469878	1.7117236	0.411677	5.171080	0.45881134	1.2446823	-0.81027704	0.396044	0.041743714	0.079767376	0.26458195	0.31237742	0.388138	1.1954013	0.367765	3.759813	0.58553123	48
169	[2, 0.0005, 12, 8, 24, 32, 5, 0.6, 1, 40, 0.2, 3, 3, True]	1.8610944	1.8610944	1.8551632	0.48885977	0.05264754	1.8610944	-4.2204432	0.480817	0.05264754	0.10117052	0.33870354	0.37849665	0.458737	1.8551632	0.415580	4.897179	0.48885977	1.3124518	-1.0962187	0.416178	0.04312006	0.08204527	0.27849692	0.32288885	0.397961	1.2804992	0.379335	3.857415	0.61409026	29
170	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6610807	1.6610807	1.6655004	0.4272125	0.049622778	1.6610807	-3.2499678	0.473065	0.049622778	0.09646342	0.39765054	0.3899421	0.475411	1.6655004	0.414406	5.306240	0.4272125	1.3384992	-1.148552	0.400157	0.041257426	0.07864437	0.25654975	0.32536256	0.405977	1.2994121	0.372062	3.702303	0.5652799	66
171	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.7092079	1.7092079	1.7038609	0.48469508	0.047176506	1.7092079	-3.2179306	0.445196	0.047176506	0.09083973	0.33796376	0.37208715	0.447809	1.7038609	0.383360	4.891828	0.48469508	1.3136313	-1.1643701	0.385147	0.04009593	0.077453956	0.22977725	0.30930394	0.385745	1.2710705	0.353766	3.503803	0.60709226	57
172	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6163726	1.6163726	1.6071012	0.45093456	0.047836673	1.6163726	-2.6498034	0.439789	0.047836673	0.08900375	0.3453986	0.36228925	0.439267	1.6071012	0.381773	4.945343	0.45093456	1.3435643	-1.2380635	0.405146	0.04227539	0.08154991	0.25922734	0.3267418	0.400125	1.3237534	0.369802	3.721573	0.5661165	51
173	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6104524	1.6104524	1.6241117	0.4490096	0.047960926	1.6104524	-2.9830077	0.465808	0.047960926	0.09473777	0.35487032	0.38176268	0.460732	1.6241117	0.403231	5.012692	0.4490096	1.3162056	-1.260552	0.397584	0.040881343	0.079076365	0.23680691	0.3121988	0.384611	1.3019131	0.364647	3.556996	0.6135775	52
174	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6422448	1.6422448	1.6430168	0.46452248	0.048688784	1.6422448	-2.4264808	0.440994	0.048688784	0.090164706	0.33507058	0.3615211	0.436776	1.6430168	0.382176	4.870844	0.46452248	1.3703492	-1.4827036	0.405183	0.042211663	0.08070661	0.28553241	0.3241532	0.405467	1.3118969	0.379003	3.905834	0.57521343	76
175	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6790328	1.6790328	1.6686481	0.45013952	0.050453205	1.6790328	-2.9632938	0.482267	0.050453205	0.09906341	0.37622014	0.39302793	0.470051	1.6686481	0.413924	5.161277	0.45013952	1.4783565	-1.9416158	0.447114	0.045031365	0.086917475	0.29277757	0.34509695	0.433042	1.4248235	0.411760	3.955078	0.58009964	62
176	[2, 0.0008, 8, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6469109	1.6469109	1.6195351	0.45613527	0.048630886	1.6469109	-2.8377738	0.465313	0.048630886	0.09472928	0.3727527	0.37846965	0.458288	1.6195351	0.402350	5.137437	0.45613527	1.2277653	-0.7325432	0.402923	0.041580573	0.07882682	0.2407194	0.3057623	0.379209	1.1971034	0.369627	3.586259	0.5757383	52
177	[2, 0.0008, 12, 16, 24, 48, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.7024572	1.7024572	1.6970868	0.40836906	0.049756426	1.7024572	-3.546636	0.451335	0.049756426	0.09392229	0.38602227	0.38873574	0.468411	1.6970868	0.395462	5.228081	0.40836906	1.2940382	-1.1152412	0.381798	0.040384952	0.07689019	0.2587412	0.30823416	0.389287	1.2271818	0.359980	3.718081	0.5803196	58
178	[2, 0.0005, 12, 16, 24, 32, 7, 0.5, 1, 20, 0.2, 0.1, 3, True]	1.6103375	1.6103375	1.621893	0.49120864	0.04901432	1.6103375	-2.6258469	0.460074	0.04901432	0.0936399	0.36306295	0.37151977	0.445008	1.621893	0.393350	5.070223	0.49120864	1.2884237	-0.9821946	0.420523	0.04334232	0.08148313	0.28128135	0.329159	0.406750	1.25231	0.383853	3.876650	0.58282775	101
179	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.2, 0.1, 3, True]	1.6437728	1.6437728	1.6519712	0.4612079	0.04845327	1.6437728	-3.223842	0.453925	0.04845327	0.092459776	0.36348236	0.37313318	0.450093	1.6519712	0.395687	5.073151	0.4612079	1.27392	-1.0579011	0.394240	0.040924385	0.07920236	0.24737039	0.31167576	0.389753	1.2245648	0.366717	3.635465	0.6279361	81
180	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.8379887	1.8379887	1.8312008	0.10897462	0.05998705	1.8379887	-3.6615515	0.482741	0.05998705	0.09985485	0.3485076	0.37922814	0.460750	1.8312008	0.417037	4.967550	0.10897462	1.603796	-1.6258177	0.570764	0.058157567	0.10461806	0.5017982	0.43740985	0.543158	1.5501488	0.514212	5.177865	0.1180184	1
181	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.6352111	1.6352111	1.6174248	0.4358441	0.048959423	1.6352111	-2.6600182	0.450737	0.048959423	0.0920115	0.33747742	0.3653994	0.446610	1.6174248	0.394922	4.888307	0.4358441	1.3011235	-1.1572537	0.392249	0.039742462	0.07712281	0.23323117	0.3069246	0.384841	1.2617258	0.364791	3.530039	0.5886746	75
182	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.7120293	1.7120293	1.7169533	0.43499124	0.05058797	1.7120293	-2.6488216	0.468035	0.05058797	0.09367432	0.3792523	0.38477772	0.463045	1.7169533	0.402383	5.182033	0.43499124	1.3024086	-0.9986661	0.405914	0.04196149	0.07945259	0.25656503	0.31487527	0.392038	1.2581269	0.375092	3.702413	0.561779	49
183	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.6130464	1.6130464	1.6052712	0.46885806	0.04727063	1.6130464	-3.3171427	0.450290	0.04727063	0.0935659	0.37803832	0.3782486	0.456806	1.6052712	0.392643	5.173733	0.46885806	1.3249295	-1.196218	0.399462	0.0412099	0.07853973	0.26379886	0.31781402	0.394986	1.289818	0.370195	3.754245	0.59388894	44
184	[2, 0.0008, 12, 16, 16, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.5503659	1.5503659	1.5590662	0.46697086	0.046945486	1.5503659	-2.7690048	0.455167	0.046945486	0.09210151	0.34727854	0.372992	0.447457	1.5590662	0.391955	4.958783	0.46697086	1.3232163	-1.1339782	0.419821	0.043096248	0.08222949	0.26557913	0.3262629	0.402827	1.3012657	0.386154	3.766891	0.5785006	53
185	[2, 0.0008, 12, 16, 16, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.6917644	1.6917644	1.6808091	0.4528991	0.050307408	1.6917644	-2.8071585	0.470128	0.050307408	0.09620636	0.37096617	0.38440007	0.461722	1.6808091	0.406089	5.125111	0.4528991	1.2675102	-1.0678288	0.388251	0.039795283	0.076792866	0.23268154	0.30619872	0.378827	1.2461915	0.357479	3.525876	0.63208085	48
