Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
123,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.1, 0.1, 2, True]",1.472624,1.472624,1.5106733,0.45818484,0.02397964,1.472624,-2.166723,0.456701,0.02397964,0.042167593,0.04005937,0.14336114,0.178276,1.5106733,0.179081,1.566922,0.45818484,1.6298312,-2.6682403,0.668105,0.02537419,0.050068606,0.08226474,0.20505352,0.257195,1.644593,0.267085,1.794277,0.43558592,5
124,"[2, 0.0005, 8, 12, 16, 64, 5, 0.5, 2, 40, 0.05, 0.1, 2, True]",1.5058439,1.5058439,1.5124232,0.49678227,0.021023829,1.5058439,-2.5942843,0.463900,0.021023829,0.04227601,0.041726515,0.14630954,0.182486,1.5124232,0.182525,1.599195,0.49678227,1.6701264,-3.336603,0.628461,0.02364746,0.047522224,0.07133253,0.1920981,0.242940,1.6877404,0.252573,1.670808,0.4872583,23
125,"[2, 0.0008, 12, 12, 16, 64, 20, 0.5, 1, 40, 0.1, 0.1, 2, True]",1.4950709,1.4950709,1.4797642,0.4782035,0.020855043,1.4950709,-2.5858982,0.481393,0.020855043,0.043978773,0.04558564,0.15203352,0.190952,1.4797642,0.190537,1.671512,0.4782035,1.6483464,-3.2316425,0.621527,0.023382084,0.04685967,0.07026014,0.18936552,0.240580,1.6557032,0.251017,1.658201,0.49050725,12
126,"[2, 0.0008, 8, 16, 16, 64, 9, 0.6, 1, 10, 0.2, 0.1, 3, True]",1.5126547,1.5126547,1.4928375,0.4240819,0.02228898,1.5126547,-2.8190691,0.475022,0.02228898,0.043511257,0.044296365,0.14994524,0.188468,1.4928375,0.188639,1.647705,0.4240819,1.6614869,-3.121067,0.633029,0.024124427,0.048081033,0.07753966,0.19319098,0.251334,1.646677,0.263677,1.741986,0.44655913,22
127,"[2, 0.0005, 8, 8, 16, 32, 7, 0.5, 1, 40, 0.1, 0.1, 2, True]",1.5108867,1.5108867,1.5134913,0.47967687,0.021409476,1.5108867,-2.3601956,0.463367,0.021409476,0.042387795,0.04103736,0.14569671,0.180769,1.5134913,0.181541,1.585934,0.47967687,1.649802,-3.2641895,0.619301,0.023350302,0.046820927,0.07050254,0.18970612,0.240589,1.6554031,0.249239,1.661059,0.48659852,36
128,"[1, 0.0003, 12, 12, 24, 64, 5, 0.4, 1, 64, 0.05, 0.1, 2, True]",1.5095947,1.5095947,1.5022892,0.46619573,0.021377333,1.5095947,-2.1158476,0.460889,0.021377333,0.042232834,0.04113501,0.14444377,0.181146,1.5022892,0.182152,1.587820,0.46619573,1.6608437,-3.3058877,0.618966,0.023539105,0.047161646,0.07010389,0.18898222,0.240998,1.6613278,0.251657,1.656356,0.47548348,17
129,"[2, 0.0008, 8, 16, 16, 32, 9, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.5426319,1.5426319,1.5271109,0.47661808,0.020910662,1.5426319,-2.4907508,0.460912,0.020910662,0.04200101,0.041538317,0.14587142,0.181928,1.5271109,0.181691,1.595584,0.47661808,1.7209386,-3.626473,0.637848,0.024003046,0.048269253,0.07529656,0.19629174,0.249875,1.7223971,0.257350,1.716605,0.45710865,17
130,"[2, 0.0008, 12, 12, 16, 48, 7, 0.5, 1, 30, 0.1, 0.1, 2, True]",1.4707835,1.4707835,1.4499168,0.44459206,0.021813463,1.4707835,-2.2707593,0.479583,0.021813463,0.04392846,0.046956316,0.15193541,0.190003,1.4499168,0.189479,1.696455,0.44459206,1.6353412,-2.9232147,0.633673,0.024092408,0.047929943,0.07541964,0.19390467,0.247969,1.6375,0.259292,1.718007,0.4421855,9
131,"[1, 0.0008, 8, 8, 32, 32, 9, 0.5, 1, 40, 0.2, 1, 2, True]",1.5037619,1.5037619,1.5012429,0.47438103,0.021055413,1.5037619,-2.4446292,0.466042,0.021055413,0.042700823,0.042754367,0.14735195,0.183795,1.5012429,0.183518,1.618772,0.47438103,1.6915468,-3.4719474,0.630301,0.02377476,0.04778586,0.07269063,0.192905,0.245179,1.699652,0.254407,1.686638,0.47119206,18
132,"[1, 0.0008, 8, 16, 32, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.5570129,1.5570129,1.5445676,0.4561605,0.022180153,1.5570129,-2.8366692,0.480296,0.022180153,0.043931626,0.04523087,0.15191881,0.190324,1.5445676,0.189512,1.664995,0.4561605,1.706833,-3.4402928,0.638631,0.024335142,0.0487477,0.07560422,0.19531298,0.251156,1.700729,0.261365,1.720108,0.45275626,20
133,"[1, 0.0008, 8, 8, 32, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.5205057,1.5205057,1.5126592,0.48061764,0.02151745,1.5205057,-2.4108758,0.475585,0.02151745,0.04329022,0.043640416,0.15072344,0.186850,1.5126592,0.186325,1.635459,0.48061764,1.6715034,-3.3352106,0.631630,0.023782635,0.04764752,0.07260483,0.19327313,0.244988,1.6663747,0.254316,1.685643,0.47545108,18
134,"[1, 0.0008, 8, 8, 32, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.5407526,1.5407526,1.5296828,0.48535582,0.02107685,1.5407526,-2.5947146,0.468759,0.02107685,0.04279348,0.042281747,0.1472291,0.184022,1.5296828,0.184355,1.609800,0.48535582,1.7098612,-3.6179936,0.627244,0.023628505,0.047578383,0.07244713,0.19166811,0.245355,1.708675,0.254102,1.683811,0.48209202,15
135,"[1, 0.0005, 8, 8, 32, 32, 7, 0.6, 1, 10, 0.2, 3, 2, True]",1.5161424,1.5161424,1.4977171,0.47459066,0.021279931,1.5161424,-2.2544007,0.459695,0.021279931,0.042272434,0.041488722,0.14525697,0.181845,1.4977171,0.181652,1.594632,0.47459066,1.7123678,-3.6279957,0.627421,0.023757735,0.047803428,0.073565684,0.19246538,0.247254,1.6919686,0.255298,1.696760,0.483336,30
136,"[1, 0.0008, 8, 8, 16, 64, 5, 0.5, 1, 40, 0.05, 0.1, 3, True]",1.4947096,1.4947096,1.4887215,0.4621193,0.021546122,1.4947096,-2.4781528,0.473436,0.021546122,0.043426175,0.043932557,0.14929946,0.187594,1.4887215,0.187604,1.640924,0.4621193,1.6691514,-3.3464017,0.629391,0.023859981,0.04781456,0.07184882,0.1918054,0.243238,1.6702081,0.255066,1.676843,0.48316005,15
137,"[2, 0.0003, 12, 12, 24, 32, 9, 0.4, 1, 64, 0.2, 0.1, 2, True]",1.5236949,1.5236949,1.5064505,0.46587715,0.021392504,1.5236949,-2.193778,0.464871,0.021392504,0.042644165,0.042546794,0.14665543,0.184245,1.5064505,0.183343,1.614837,0.46587715,1.6961366,-3.522027,0.629220,0.023888268,0.048063267,0.0716026,0.19239767,0.244695,1.6919348,0.254617,1.673968,0.4758204,33
138,"[2, 0.0008, 8, 12, 16, 48, 15, 0.6, 1, 40, 0.1, 1, 3, True]",1.4891241,1.4891241,1.4777704,0.46616453,0.021435983,1.4891241,-2.2198474,0.471854,0.021435983,0.043081827,0.04478257,0.14923367,0.187877,1.4777704,0.187745,1.656723,0.46616453,1.6720093,-3.353597,0.626263,0.02379672,0.047653686,0.07216069,0.19051199,0.243762,1.6741935,0.255770,1.680479,0.47618505,16
139,"[2, 0.0005, 8, 16, 32, 64, 7, 0.6, 1, 10, 0.05, 0.1, 2, True]",1.4853231,1.4853231,1.4849322,0.45990685,0.02279749,1.4853231,-2.3230102,0.487142,0.02279749,0.04540402,0.050024457,0.15506278,0.194557,1.4849322,0.193142,1.751002,0.45990685,1.6009494,-2.9770584,0.627920,0.024063086,0.047987174,0.07327063,0.19043443,0.241275,1.6217984,0.255257,1.693354,0.5055914,11
140,"[1, 0.0008, 12, 8, 16, 32, 9, 0.5, 1, 20, 0.2, 0.1, 3, True]",1.5151435,1.5151435,1.5171936,0.48034653,0.021374451,1.5151435,-2.4409842,0.464916,0.021374451,0.042467315,0.042077135,0.1467174,0.182078,1.5171936,0.182292,1.605900,0.48034653,1.6728886,-3.4015646,0.626886,0.023670701,0.04752691,0.07150695,0.19222717,0.243032,1.6816248,0.252590,1.672849,0.4778962,23
141,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4837301,1.4837301,1.486274,0.46270886,0.021714933,1.4837301,-2.1513968,0.474218,0.021714933,0.043426696,0.04436427,0.14822884,0.185873,1.486274,0.187102,1.648967,0.46270886,1.6359996,-3.0225053,0.626048,0.023692518,0.047210097,0.07376001,0.19149627,0.245462,1.6388516,0.255962,1.698999,0.46730894,22
142,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4602541,1.4602541,1.4676765,0.4227635,0.023713702,1.4602541,-2.3217235,0.454296,0.023713702,0.041417018,0.03956388,0.14291005,0.177825,1.4676765,0.178684,1.557201,0.4227635,1.565843,-1.9695812,0.683377,0.02566531,0.04992869,0.09112538,0.2117431,0.266173,1.5824676,0.272367,1.888437,0.38620323,3
143,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4924785,1.4924785,1.4723928,0.43202126,0.021798434,1.4924785,-2.2134993,0.473864,0.021798434,0.04375059,0.045799468,0.15012218,0.188114,1.4723928,0.187928,1.675427,0.43202126,1.6362511,-2.9710872,0.635343,0.024108388,0.048007164,0.07652945,0.19351569,0.248791,1.6423647,0.261407,1.730601,0.45225137,16
144,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4847245,1.4847245,1.4869369,0.48367918,0.021307053,1.4847245,-2.3212912,0.461621,0.021307053,0.042334452,0.042435374,0.14573886,0.182634,1.4869369,0.182256,1.612722,0.48367918,1.6440154,-3.1182082,0.631916,0.023795396,0.047573004,0.07224677,0.19257112,0.242845,1.6647624,0.252556,1.681481,0.47528598,15
145,"[1, 0.0005, 12, 12, 16, 48, 7, 0.4, 1, 40, 0.1, 1, 2, True]",1.4670035,1.4670035,1.4812883,0.45630455,0.023004908,1.4670035,-2.3611307,0.455936,0.023004908,0.04133059,0.03937679,0.14326079,0.178509,1.4812883,0.178939,1.553515,0.45630455,1.6061854,-2.430265,0.665527,0.025139332,0.049355593,0.08128222,0.20476355,0.256224,1.6194817,0.263294,1.783530,0.41993937,4
146,"[2, 0.0005, 8, 16, 24, 32, 9, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.492803,1.492803,1.4902546,0.47467515,0.021300567,1.492803,-2.436616,0.473501,0.021300567,0.043479048,0.04373819,0.14922729,0.185877,1.4902546,0.186189,1.637291,0.47467515,1.6474347,-3.2297394,0.616591,0.023277443,0.04667198,0.06978337,0.18836227,0.239832,1.6537242,0.248797,1.652566,0.48214817,21
147,"[2, 0.0008, 12, 12, 16, 64, 5, 0.6, 1, 64, 0.05, 3, 2, True]",1.547234,1.547234,1.5275737,0.41889566,0.023310902,1.547234,-2.5085466,0.491826,0.023310902,0.045563556,0.049772907,0.155802,0.195991,1.5275737,0.194752,1.746594,0.41889566,1.6814274,-3.3787384,0.651919,0.025173988,0.050253056,0.080370635,0.19794933,0.254275,1.678997,0.267788,1.773501,0.444734,11
148,"[2, 0.0003, 8, 16, 16, 48, 20, 0.4, 1, 10, 0.1, 0.1, 3, True]",1.4877379,1.4877379,1.4897197,0.46245176,0.022236617,1.4877379,-2.0395594,0.473156,0.022236617,0.043639783,0.04437946,0.14958487,0.185451,1.4897197,0.185241,1.649249,0.46245176,1.6430277,-3.261634,0.627123,0.024062378,0.04815594,0.07151579,0.19016482,0.241492,1.6632771,0.253867,1.672953,0.49084213,42
149,"[1, 0.0008, 12, 12, 16, 64, 7, 0.5, 1, 40, 0.05, 0.1, 2, True]",1.5785326,1.5785326,1.5590183,0.30471352,0.025098156,1.5785326,-2.580733,0.477059,0.025098156,0.043124173,0.04328107,0.14946991,0.186956,1.5590183,0.187861,1.628712,0.30471352,1.6790268,-2.216062,0.726076,0.027510377,0.053091053,0.11102863,0.22735693,0.293326,1.6776693,0.296762,2.084492,0.24701367,2
150,"[2, 0.0005, 8, 12, 32, 32, 9, 0.6, 1, 40, 0.2, 1, 2, True]",1.5165955,1.5165955,1.5041579,0.4749622,0.021321796,1.5165955,-2.2786245,0.466533,0.021321796,0.042773794,0.041748088,0.1467441,0.182483,1.5041579,0.183257,1.599608,0.4749622,1.6962336,-3.5580833,0.630010,0.023940617,0.048164774,0.07156834,0.19231915,0.244101,1.7004117,0.254344,1.673567,0.47933283,24
151,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.456125,1.456125,1.4578764,0.4366282,0.021913359,1.456125,-2.3456633,0.473455,0.021913359,0.04337941,0.042784594,0.14926152,0.184778,1.4578764,0.185092,1.619344,0.4366282,1.6288112,-2.894529,0.640136,0.02424576,0.0482385,0.07567528,0.19418691,0.247497,1.6434712,0.259195,1.720917,0.41859248,10
152,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4421979,1.4421979,1.441651,0.4126688,0.02285816,1.4421979,-2.0816557,0.455195,0.02285816,0.04177411,0.03981031,0.14289051,0.179405,1.441651,0.180112,1.562044,0.4126688,1.5976908,-2.2895243,0.664278,0.025165495,0.04927611,0.08529409,0.20415714,0.260000,1.6045654,0.267904,1.827015,0.36611402,6
153,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4649334,1.4649334,1.4609154,0.4757745,0.021213103,1.4649334,-2.2412539,0.466593,0.021213103,0.043342877,0.044708066,0.14750129,0.185048,1.4609154,0.184548,1.655344,0.4757745,1.659599,-3.3444867,0.617447,0.023555765,0.047297914,0.06923846,0.1877879,0.239133,1.6718878,0.249172,1.646101,0.4954215,20
154,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.514293,1.514293,1.5262262,0.37120324,0.024528978,1.514293,-2.25684,0.459350,0.024528978,0.041944265,0.03917569,0.14395928,0.178532,1.5262262,0.179587,1.549543,0.37120324,1.6122859,-2.096299,0.705519,0.026627624,0.051752534,0.09772782,0.21866462,0.276037,1.6374614,0.282054,1.955653,0.3278051,3
155,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4664906,1.4664906,1.4693906,0.4623712,0.021579083,1.4664906,-2.006106,0.456169,0.021579083,0.041932885,0.039678838,0.14277773,0.177812,1.4693906,0.179491,1.559462,0.4623712,1.662429,-3.3203466,0.633811,0.024175461,0.048416205,0.07163603,0.1923993,0.242351,1.686926,0.255091,1.674358,0.46729165,12
156,"[1, 0.0005, 12, 16, 16, 48, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4497138,1.4497138,1.4454651,0.45667282,0.021379832,1.4497138,-2.0312765,0.467535,0.021379832,0.04283585,0.042994544,0.14671397,0.184560,1.4454651,0.185458,1.623312,0.45667282,1.652615,-3.19356,0.632628,0.02393765,0.04785342,0.07358166,0.19247161,0.244871,1.6656985,0.257051,1.696944,0.46047014,16
157,"[2, 0.0005, 12, 16, 16, 48, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.5057677,1.5057677,1.5068897,0.48934495,0.020881612,1.5057677,-2.3449013,0.461303,0.020881612,0.04205221,0.040687725,0.14547543,0.180416,1.5068897,0.180934,1.579163,0.48934495,1.647993,-3.1598327,0.616834,0.023128474,0.046319716,0.071455255,0.19139065,0.242229,1.6637796,0.247988,1.672245,0.48980433,40
158,"[1, 0.0005, 12, 16, 16, 48, 5, 0.4, 1, 10, 0.1, 0.1, 3, True]",1.4709295,1.4709295,1.4596769,0.45700857,0.02193845,1.4709295,-2.0560713,0.482377,0.02193845,0.044429217,0.04782969,0.15183121,0.190387,1.4596769,0.190444,1.712159,0.45700857,1.649319,-3.3171883,0.630532,0.024120633,0.048292182,0.07240776,0.19097681,0.242035,1.6661702,0.256105,1.683353,0.47418594,20
159,"[2, 0.0005, 12, 16, 16, 48, 5, 0.4, 1, 64, 0.1, 0.1, 3, True]",1.4644922,1.4644922,1.4524714,0.450204,0.021675419,1.4644922,-2.180682,0.456078,0.021675419,0.042056594,0.04002843,0.14291424,0.178368,1.4524714,0.179795,1.566317,0.450204,1.6608918,-3.1269825,0.640200,0.02426615,0.048410498,0.07548704,0.19518219,0.248327,1.661644,0.260069,1.718775,0.45163333,13
160,"[2, 0.0005, 12, 16, 16, 48, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.528366,1.528366,1.5154252,0.46025297,0.021194218,1.528366,-2.3068628,0.469818,0.021194218,0.04307227,0.044563152,0.14820431,0.187084,1.5154252,0.186957,1.652659,0.46025297,1.7182481,-3.6333795,0.630338,0.023904344,0.048074283,0.07374971,0.1935921,0.248221,1.7184659,0.258399,1.698881,0.46789834,21
161,"[1, 0.0005, 12, 16, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4525299,1.4525299,1.4590379,0.43248945,0.023381805,1.4525299,-2.2888732,0.452391,0.023381805,0.041522678,0.039456226,0.14196378,0.177185,1.4590379,0.178265,1.555081,0.43248945,1.5935801,-2.2315588,0.671137,0.025279688,0.049451746,0.08622841,0.20624141,0.261494,1.6051217,0.269597,1.836995,0.38726893,3
162,"[1, 0.0005, 12, 16, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4877476,1.4877476,1.4692762,0.4618153,0.02153844,1.4877476,-2.2961724,0.471996,0.02153844,0.04334331,0.044029467,0.14853822,0.186564,1.4692762,0.187415,1.642733,0.4618153,1.6467817,-3.1431994,0.626073,0.023713695,0.047425564,0.072702646,0.19092722,0.244270,1.646925,0.255083,1.686778,0.4744415,20
163,"[1, 0.0005, 12, 16, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4686943,1.4686943,1.4619923,0.47181597,0.021333337,1.4686943,-2.2422326,0.464099,0.021333337,0.042611096,0.042110313,0.14584354,0.182424,1.4619923,0.182992,1.606533,0.47181597,1.6629028,-3.332028,0.627466,0.023861667,0.047822393,0.07074276,0.19059442,0.241465,1.6747782,0.253371,1.663887,0.48256254,17
164,"[1, 0.0005, 12, 16, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.481361,1.481361,1.4850699,0.49426645,0.020684233,1.481361,-2.2834527,0.455518,0.020684233,0.041447747,0.039548215,0.1430472,0.177779,1.4850699,0.178689,1.556893,0.49426645,1.6809353,-3.4161105,0.627523,0.023575144,0.047330882,0.07188251,0.19232132,0.244145,1.6926526,0.252233,1.677237,0.4732552,19
165,"[1, 0.0005, 12, 16, 16, 64, 5, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4640014,1.4640014,1.4527876,0.48094478,0.020955779,1.4640014,-2.324983,0.472685,0.020955779,0.043360416,0.044675518,0.1493141,0.187641,1.4527876,0.187279,1.654742,0.48094478,1.6622542,-3.3186455,0.627463,0.023673216,0.04745732,0.07152477,0.19138005,0.242829,1.6675448,0.253679,1.673058,0.4856691,24
166,"[1, 0.0005, 12, 16, 16, 64, 7, 0.4, 1, 40, 0.1, 0.1, 3, True]",1.4865655,1.4865655,1.4792023,0.47591534,0.020981718,1.4865655,-2.5944865,0.470099,0.020981718,0.042664725,0.043589428,0.14859861,0.186303,1.4792023,0.186181,1.634504,0.47591534,1.6634715,-3.3070908,0.618395,0.02334137,0.046821292,0.07114306,0.19015363,0.242744,1.6581587,0.250858,1.668588,0.48406443,28
167,"[2, 0.0003, 12, 12, 16, 48, 9, 0.6, 1, 30, 0.05, 0.1, 3, True]",1.4617995,1.4617995,1.4550058,0.47146624,0.021244843,1.4617995,-2.091069,0.465016,0.021244843,0.04280531,0.044364132,0.14629216,0.184739,1.4550058,0.184841,1.648965,0.47146624,1.6516715,-3.2430751,0.623959,0.023636306,0.04733822,0.07118582,0.18932639,0.241544,1.6561416,0.254553,1.669089,0.47637454,30
168,"[2, 0.0005, 12, 16, 24, 64, 5, 0.6, 2, 10, 0.1, 0.1, 3, True]",1.4917742,1.4917742,1.4906288,0.46671814,0.022053298,1.4917742,-2.1879106,0.470732,0.022053298,0.04311953,0.043097015,0.1485345,0.184626,1.4906288,0.184463,1.625246,0.46671814,1.6878686,-3.3370657,0.639262,0.024350742,0.04871695,0.0748151,0.19559911,0.249201,1.6935796,0.259284,1.711108,0.45998517,10
169,"[1, 0.0005, 12, 12, 16, 64, 9, 0.4, 1, 40, 0.05, 0.1, 3, True]",1.4681035,1.4681035,1.479357,0.4274902,0.022643657,1.4681035,-2.0794466,0.454659,0.022643657,0.041826725,0.039190188,0.14247493,0.176749,1.479357,0.177738,1.549830,0.4274902,1.64212,-2.7798235,0.657866,0.025102766,0.049660556,0.07976455,0.20106944,0.254112,1.6680603,0.264561,1.766801,0.39015165,4
170,"[2, 0.0005, 12, 16, 16, 48, 7, 0.6, 2, 40, 0.1, 3, 3, True]",1.4694663,1.4694663,1.4753352,0.4791625,0.021725638,1.4694663,-2.4887838,0.472522,0.021725638,0.04304244,0.043480862,0.14978084,0.186196,1.4753352,0.185345,1.632467,0.4791625,1.6430324,-3.216248,0.621047,0.023625944,0.047312215,0.07010794,0.18831286,0.239755,1.6578333,0.251377,1.656404,0.48100054,23
171,"[1, 0.0008, 8, 8, 16, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.4300286,1.4300286,1.4252027,0.40781382,0.022542482,1.4300286,-2.0438783,0.458996,0.022542482,0.042109706,0.04064031,0.14368472,0.179531,1.4252027,0.180731,1.578243,0.40781382,1.5981276,-2.3400006,0.661507,0.02485278,0.048800044,0.08548474,0.20336224,0.260171,1.6062146,0.269403,1.829056,0.37278616,5
172,"[1, 0.0008, 8, 8, 16, 32, 15, 0.5, 2, 40, 0.2, 1, 2, True]",1.5096477,1.5096477,1.4966358,0.4855688,0.020860914,1.5096477,-2.3059187,0.463435,0.020860914,0.042358354,0.042084616,0.14594388,0.183374,1.4966358,0.183315,1.606042,0.4855688,1.697058,-3.6068695,0.623361,0.023485376,0.047305174,0.07120807,0.19032522,0.243076,1.6929992,0.252339,1.669350,0.48323625,13
173,"[1, 0.0008, 8, 12, 16, 32, 5, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.5049485,1.5049485,1.5128342,0.486127,0.02053211,1.5049485,-2.3985143,0.463491,0.02053211,0.042165887,0.04102317,0.14569215,0.181373,1.5128342,0.182140,1.585660,0.486127,1.6799375,-3.494532,0.624647,0.023429027,0.047070775,0.071727015,0.19208503,0.243008,1.6928546,0.251323,1.675422,0.47948107,19
174,"[1, 0.0008, 8, 16, 16, 32, 9, 0.4, 2, 40, 0.05, 0.1, 2, True]",1.5043224,1.5043224,1.504254,0.46773213,0.021740329,1.5043224,-2.387736,0.462636,0.021740329,0.042586446,0.042167604,0.14579555,0.183146,1.504254,0.182518,1.607625,0.46773213,1.7207603,-3.733608,0.635806,0.024358332,0.049019948,0.072331995,0.19318168,0.245919,1.7344335,0.257149,1.682472,0.46452656,9
175,"[1, 0.0008, 8, 12, 16, 64, 7, 0.6, 1, 64, 0.1, 0.1, 2, True]",1.5476525,1.5476525,1.540547,0.34488326,0.024563255,1.5476525,-2.5452318,0.467905,0.024563255,0.04271144,0.042637106,0.14742526,0.184030,1.540547,0.184064,1.616550,0.34488326,1.6493039,-2.3465319,0.697296,0.026318278,0.051491123,0.09613212,0.21711014,0.275926,1.6429557,0.282136,1.939621,0.3240594,3
176,"[2, 0.0003, 8, 8, 16, 48, 9, 0.5, 1, 40, 0.2, 1, 2, True]",1.5253044,1.5253044,1.5279988,0.47787273,0.020941677,1.5253044,-2.2042477,0.460633,0.020941677,0.041871477,0.039605293,0.14416027,0.179204,1.5279988,0.180746,1.558016,0.47787273,1.6917804,-3.5541074,0.631179,0.023691347,0.04762051,0.07306588,0.19297515,0.245349,1.7046195,0.254603,1.690986,0.46937972,44
177,"[1, 0.0008, 12, 16, 16, 32, 5, 0.6, 1, 40, 0.1, 0.1, 3, True]",1.459896,1.459896,1.4576097,0.46841392,0.021645823,1.459896,-2.1997519,0.460133,0.021645823,0.04228633,0.041529372,0.14470635,0.181130,1.4576097,0.182124,1.595413,0.46841392,1.6631831,-3.2885683,0.631712,0.024060976,0.048179213,0.07279001,0.1920636,0.244314,1.6822993,0.256919,1.687791,0.46747473,10
178,"[2, 0.0005, 8, 12, 24, 64, 7, 0.4, 1, 10, 0.05, 0.1, 2, True]",1.485128,1.485128,1.4723868,0.45326728,0.021754146,1.485128,-2.2046616,0.473823,0.021754146,0.04319829,0.046133243,0.14956577,0.189362,1.4723868,0.188849,1.681521,0.45326728,1.644809,-3.1018968,0.626481,0.023838524,0.0475725,0.07266583,0.19109495,0.243995,1.6503226,0.255258,1.686351,0.47085077,11
179,"[1, 0.0008, 12, 12, 16, 32, 9, 0.5, 1, 40, 0.2, 1, 2, True]",1.4586082,1.4586082,1.4697577,0.46796092,0.021346092,1.4586082,-2.125667,0.457639,0.021346092,0.042223867,0.041124925,0.14441457,0.179891,1.4697577,0.179713,1.587625,0.46796092,1.6652142,-3.3333704,0.629888,0.023855163,0.04782845,0.071912214,0.19228715,0.243348,1.6791213,0.253811,1.677583,0.45693365,13
180,"[2, 0.0008, 8, 16, 16, 64, 5, 0.6, 2, 20, 0.1, 0.1, 3, True]",1.4996624,1.4996624,1.4944786,0.4581686,0.021432003,1.4996624,-2.7959566,0.469594,0.021432003,0.042457048,0.042659562,0.14843766,0.184577,1.4944786,0.184266,1.616976,0.4581686,1.6747267,-3.3284357,0.635212,0.02403472,0.048141938,0.07280333,0.19373538,0.245525,1.6794198,0.255839,1.687945,0.45952472,20
181,"[1, 0.0008, 8, 8, 32, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.50985,1.50985,1.5124204,0.47551456,0.021074336,1.50985,-2.6005569,0.471836,0.021074336,0.04299834,0.04256836,0.14772683,0.184949,1.5124204,0.185791,1.615247,0.47551456,1.6616923,-3.2219222,0.626051,0.023649067,0.047313783,0.07216418,0.19161695,0.244504,1.6672997,0.253740,1.680520,0.471139,13
182,"[1, 0.0008, 8, 8, 16, 32, 15, 0.5, 2, 40, 0.2, 1, 2, True]",1.4907917,1.4907917,1.4831914,0.341553,0.024004487,1.4907917,-2.2961824,0.461765,0.024004487,0.041995525,0.03987297,0.14438781,0.179262,1.4831914,0.180797,1.563273,0.341553,1.6093652,-2.0959501,0.690800,0.026105888,0.050794728,0.09677669,0.21443541,0.274627,1.6211752,0.281133,1.946113,0.290795,4
183,"[1, 0.0008, 8, 8, 32, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.4803188,1.4803188,1.4794221,0.48248896,0.021260308,1.4803188,-2.377002,0.463246,0.021260308,0.042302918,0.04119188,0.1454254,0.180659,1.4794221,0.181912,1.588917,0.48248896,1.6667683,-3.3258202,0.623948,0.023611201,0.047381766,0.07048799,0.18977356,0.241755,1.6766342,0.252536,1.660888,0.4812682,19
184,"[1, 0.0008, 8, 8, 16, 32, 15, 0.5, 1, 40, 0.2, 1, 2, True]",1.4711273,1.4711273,1.4752239,0.4690538,0.021821043,1.4711273,-2.2218688,0.473316,0.021821043,0.043413833,0.044040542,0.14913967,0.185353,1.4752239,0.185861,1.642940,0.4690538,1.6640748,-3.3074841,0.633668,0.02407323,0.04822211,0.072131604,0.19303168,0.243755,1.6757424,0.255217,1.680140,0.48037732,17
